order_id,created_at,email,customer_name,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,lineitem_cost,shipping_price,total_price,financial_status
#ORD-1184,2025-04-12 00:00:00,carlos.lópez@gmail.com,Carlos López,Guantes Running,2,16.99,0.0,3.0,4.99,38.97,refunded
#ORD-1185,2025-03-13 00:00:00,cliente69@email.com,Cliente69,Pantalón Corto Sport,1,34.99,0.0,6.5,3.99,38.980000000000004,paid
#ORD-1185,2025-03-13 00:00:00,cliente69@email.com,Cliente69,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1185,2025-03-13 00:00:00,cliente69@email.com,Cliente69,Mochila Trail 30L,1,59.99,0.0,12.0,3.99,63.980000000000004,paid
#ORD-1186,2025-03-17 00:00:00,cliente35@email.com,Cliente35,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,4.99,58.97,paid
#ORD-1186,2025-03-17 00:00:00,cliente35@email.com,Cliente35,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1187,2025-03-13 00:00:00,cliente49@email.com,Cliente49,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1187,2025-03-13 00:00:00,cliente49@email.com,Cliente49,Guantes Running,2,16.99,0.0,3.0,0.0,33.98,paid
#ORD-1187,2025-03-13 00:00:00,cliente49@email.com,Cliente49,Pack Calcetines x5,1,14.99,2.25,2.5,4.99,17.73,paid
#ORD-1188,2025-02-21 00:00:00,david.moreno@gmail.com,David Moreno,Botella Térmica 750ml,1,24.99,0.0,9.0,3.99,28.979999999999997,paid
#ORD-1188,2025-02-21 00:00:00,david.moreno@gmail.com,David Moreno,Pack Calcetines x5,1,14.99,1.5,2.5,0.0,13.49,paid
#ORD-1188,2025-02-21 00:00:00,david.moreno@gmail.com,David Moreno,Mochila Trail 30L,1,59.99,9.0,12.0,4.99,55.980000000000004,paid
#ORD-1189,2025-02-22 00:00:00,cliente50@email.com,Cliente50,Mochila Trail 30L,1,59.99,9.0,12.0,3.99,54.980000000000004,paid
#ORD-1189,2025-02-22 00:00:00,cliente50@email.com,Cliente50,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1189,2025-02-22 00:00:00,cliente50@email.com,Cliente50,Pantalón Corto Sport,2,34.99,0.0,6.5,3.99,73.97,refunded
#ORD-1190,2025-01-16 00:00:00,cliente46@email.com,Cliente46,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,paid
#ORD-1190,2025-01-16 00:00:00,cliente46@email.com,Cliente46,Botella Térmica 750ml,1,24.99,0.0,9.0,0.0,24.99,paid
#ORD-1190,2025-01-16 00:00:00,cliente46@email.com,Cliente46,Mochila Trail 30L,2,59.99,0.0,12.0,4.99,124.97,paid
#ORD-1191,2025-01-17 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Botella Térmica 750ml,2,24.99,0.0,9.0,3.99,53.97,paid
#ORD-1192,2025-03-11 00:00:00,cristina.molina@gmail.com,Cristina Molina,Mochila Trail 30L,2,59.99,6.0,12.0,4.99,112.97,paid
#ORD-1193,2025-04-05 00:00:00,juan.rodríguez@gmail.com,Juan Rodríguez,Gorra Trail Running,1,19.99,3.0,4.0,3.99,20.979999999999997,refunded
#ORD-1194,2025-03-13 00:00:00,cliente53@email.com,Cliente53,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,0.0,25.49,refunded
#ORD-1194,2025-03-13 00:00:00,cliente53@email.com,Cliente53,Mochila Trail 30L,1,59.99,0.0,12.0,3.99,63.980000000000004,paid
#ORD-1195,2025-01-16 00:00:00,sofía.ruiz@gmail.com,Sofía Ruiz,Pantalón Corto Sport,2,34.99,3.5,6.5,3.99,66.97,refunded
#ORD-1196,2025-01-16 00:00:00,cliente47@email.com,Cliente47,Pack Calcetines x5,2,14.99,2.25,2.5,0.0,25.48,refunded
#ORD-1196,2025-01-16 00:00:00,cliente47@email.com,Cliente47,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,refunded
#ORD-1197,2025-03-09 00:00:00,cliente43@email.com,Cliente43,Pantalón Corto Sport,2,34.99,3.5,6.5,3.99,66.97,refunded
#ORD-1197,2025-03-09 00:00:00,cliente43@email.com,Cliente43,Mochila Trail 30L,2,59.99,0.0,12.0,0.0,119.98,refunded
#ORD-1197,2025-03-09 00:00:00,cliente43@email.com,Cliente43,Gorra Trail Running,1,19.99,2.0,4.0,3.99,21.979999999999997,paid
#ORD-1198,2025-04-11 00:00:00,cliente63@email.com,Cliente63,Pack Calcetines x5,2,14.99,1.5,2.5,3.99,30.97,refunded
#ORD-1198,2025-04-11 00:00:00,cliente63@email.com,Cliente63,Gorra Trail Running,1,19.99,3.0,4.0,0.0,16.99,paid
#ORD-1198,2025-04-11 00:00:00,cliente63@email.com,Cliente63,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1199,2025-01-15 00:00:00,sofía.ruiz@gmail.com,Sofía Ruiz,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1199,2025-01-15 00:00:00,sofía.ruiz@gmail.com,Sofía Ruiz,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,refunded
#ORD-1200,2025-02-02 00:00:00,cliente77@email.com,Cliente77,Pantalón Corto Sport,2,34.99,5.25,6.5,0.0,59.48,paid
#ORD-1200,2025-02-02 00:00:00,cliente77@email.com,Cliente77,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,3.99,33.98,paid
#ORD-1201,2025-01-16 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Pantalón Corto Sport,2,34.99,3.5,6.5,0.0,62.98,paid
#ORD-1201,2025-01-16 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,refunded
#ORD-1201,2025-01-16 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Gorra Trail Running,2,19.99,2.0,4.0,0.0,35.98,paid
#ORD-1202,2025-03-08 00:00:00,juan.rodríguez@gmail.com,Juan Rodríguez,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,0.0,53.98,paid
#ORD-1202,2025-03-08 00:00:00,juan.rodríguez@gmail.com,Juan Rodríguez,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,refunded
#ORD-1203,2025-02-27 00:00:00,cliente67@email.com,Cliente67,Gorra Trail Running,2,19.99,0.0,4.0,4.99,44.97,refunded
#ORD-1203,2025-02-27 00:00:00,cliente67@email.com,Cliente67,Gorra Trail Running,1,19.99,0.0,4.0,0.0,19.99,paid
#ORD-1204,2025-04-14 00:00:00,maría.martínez@gmail.com,María Martínez,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,paid
#ORD-1204,2025-04-14 00:00:00,maría.martínez@gmail.com,María Martínez,Gorra Trail Running,2,19.99,2.0,4.0,0.0,35.98,refunded
#ORD-1205,2025-02-15 00:00:00,cliente24@email.com,Cliente24,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1206,2025-03-25 00:00:00,cliente76@email.com,Cliente76,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,paid
#ORD-1206,2025-03-25 00:00:00,cliente76@email.com,Cliente76,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,0.0,25.49,paid
#ORD-1207,2025-02-15 00:00:00,cliente42@email.com,Cliente42,Guantes Running,1,16.99,0.0,3.0,4.99,21.979999999999997,paid
#ORD-1208,2025-03-23 00:00:00,cliente77@email.com,Cliente77,Pantalón Corto Sport,1,34.99,0.0,6.5,3.99,38.980000000000004,refunded
#ORD-1208,2025-03-23 00:00:00,cliente77@email.com,Cliente77,Mochila Trail 30L,2,59.99,9.0,12.0,0.0,101.98,paid
#ORD-1209,2025-03-10 00:00:00,cliente41@email.com,Cliente41,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1210,2025-03-30 00:00:00,beatriz.castro@gmail.com,Beatriz Castro,Pantalón Corto Sport,2,34.99,5.25,6.5,0.0,59.48,refunded
#ORD-1210,2025-03-30 00:00:00,beatriz.castro@gmail.com,Beatriz Castro,Pantalón Corto Sport,1,34.99,3.5,6.5,0.0,31.49,paid
#ORD-1210,2025-03-30 00:00:00,beatriz.castro@gmail.com,Beatriz Castro,Guantes Running,2,16.99,0.0,3.0,0.0,33.98,paid
#ORD-1211,2025-03-11 00:00:00,cliente58@email.com,Cliente58,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1211,2025-03-11 00:00:00,cliente58@email.com,Cliente58,Pack Calcetines x5,2,14.99,2.25,2.5,4.99,30.47,refunded
#ORD-1211,2025-03-11 00:00:00,cliente58@email.com,Cliente58,Guantes Running,2,16.99,1.7,3.0,4.99,35.57,paid
#ORD-1212,2025-01-31 00:00:00,juan.rodríguez@gmail.com,Juan Rodríguez,Botella Térmica 750ml,1,24.99,0.0,9.0,0.0,24.99,paid
#ORD-1213,2025-01-30 00:00:00,cliente59@email.com,Cliente59,Guantes Running,1,16.99,2.55,3.0,0.0,14.44,paid
#ORD-1213,2025-01-30 00:00:00,cliente59@email.com,Cliente59,Gorra Trail Running,1,19.99,2.0,4.0,0.0,17.99,refunded
#ORD-1213,2025-01-30 00:00:00,cliente59@email.com,Cliente59,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,refunded
#ORD-1214,2025-03-25 00:00:00,cliente34@email.com,Cliente34,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1214,2025-03-25 00:00:00,cliente34@email.com,Cliente34,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1215,2025-04-10 00:00:00,miguel.torres@gmail.com,Miguel Torres,Gorra Trail Running,2,19.99,3.0,4.0,0.0,33.98,paid
#ORD-1215,2025-04-10 00:00:00,miguel.torres@gmail.com,Miguel Torres,Botella Térmica 750ml,2,24.99,3.75,9.0,3.99,46.47,paid
#ORD-1215,2025-04-10 00:00:00,miguel.torres@gmail.com,Miguel Torres,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,paid
#ORD-1216,2025-01-25 00:00:00,cristina.molina@gmail.com,Cristina Molina,Mochila Trail 30L,2,59.99,0.0,12.0,4.99,124.97,refunded
#ORD-1217,2025-01-16 00:00:00,cliente35@email.com,Cliente35,Pantalón Corto Sport,2,34.99,3.5,6.5,0.0,62.98,paid
#ORD-1217,2025-01-16 00:00:00,cliente35@email.com,Cliente35,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,refunded
#ORD-1217,2025-01-16 00:00:00,cliente35@email.com,Cliente35,Gorra Trail Running,1,19.99,0.0,4.0,4.99,24.979999999999997,paid
#ORD-1218,2025-03-28 00:00:00,cliente69@email.com,Cliente69,Pack Calcetines x5,2,14.99,0.0,2.5,4.99,34.97,paid
#ORD-1218,2025-03-28 00:00:00,cliente69@email.com,Cliente69,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,refunded
#ORD-1219,2025-03-14 00:00:00,isabel.fernández@gmail.com,Isabel Fernández,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1220,2025-03-25 00:00:00,cliente57@email.com,Cliente57,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1220,2025-03-25 00:00:00,cliente57@email.com,Cliente57,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,paid
#ORD-1221,2025-01-23 00:00:00,cliente22@email.com,Cliente22,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,paid
#ORD-1222,2025-02-03 00:00:00,carmen.romero@gmail.com,Carmen Romero,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1223,2025-03-14 00:00:00,cliente57@email.com,Cliente57,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1224,2025-02-19 00:00:00,cliente62@email.com,Cliente62,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1225,2025-02-02 00:00:00,cliente41@email.com,Cliente41,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1225,2025-02-02 00:00:00,cliente41@email.com,Cliente41,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,0.0,25.49,refunded
#ORD-1226,2025-04-14 00:00:00,cliente45@email.com,Cliente45,Pack Calcetines x5,1,14.99,1.5,2.5,4.99,18.48,paid
#ORD-1226,2025-04-14 00:00:00,cliente45@email.com,Cliente45,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,refunded
#ORD-1226,2025-04-14 00:00:00,cliente45@email.com,Cliente45,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1227,2025-03-22 00:00:00,cliente36@email.com,Cliente36,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,3.99,29.479999999999997,paid
#ORD-1227,2025-03-22 00:00:00,cliente36@email.com,Cliente36,Botella Térmica 750ml,1,24.99,3.75,9.0,0.0,21.24,refunded
#ORD-1227,2025-03-22 00:00:00,cliente36@email.com,Cliente36,Botella Térmica 750ml,1,24.99,0.0,9.0,4.99,29.979999999999997,refunded
#ORD-1228,2025-02-02 00:00:00,patricia.gil@gmail.com,Patricia Gil,Guantes Running,1,16.99,2.55,3.0,0.0,14.44,paid
#ORD-1229,2025-02-03 00:00:00,cliente41@email.com,Cliente41,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1230,2025-03-26 00:00:00,david.moreno@gmail.com,David Moreno,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,paid
#ORD-1231,2025-03-07 00:00:00,cliente51@email.com,Cliente51,Botella Térmica 750ml,2,24.99,2.5,9.0,4.99,49.97,paid
#ORD-1231,2025-03-07 00:00:00,cliente51@email.com,Cliente51,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,paid
#ORD-1231,2025-03-07 00:00:00,cliente51@email.com,Cliente51,Pack Calcetines x5,1,14.99,2.25,2.5,3.99,16.73,refunded
#ORD-1232,2025-02-16 00:00:00,cliente76@email.com,Cliente76,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,0.0,53.98,paid
#ORD-1232,2025-02-16 00:00:00,cliente76@email.com,Cliente76,Pack Calcetines x5,1,14.99,1.5,2.5,0.0,13.49,refunded
#ORD-1232,2025-02-16 00:00:00,cliente76@email.com,Cliente76,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1233,2025-02-23 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Zapatillas Running X1,1,49.99,5.0,8.5,3.99,48.980000000000004,paid
#ORD-1233,2025-02-23 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,paid
#ORD-1233,2025-02-23 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Zapatillas Running X1,2,49.99,5.0,8.5,3.99,93.97,paid
#ORD-1234,2025-02-22 00:00:00,cliente34@email.com,Cliente34,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,3.99,57.97,paid
#ORD-1234,2025-02-22 00:00:00,cliente34@email.com,Cliente34,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1234,2025-02-22 00:00:00,cliente34@email.com,Cliente34,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,paid
#ORD-1235,2025-04-06 00:00:00,carlos.lópez@gmail.com,Carlos López,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1236,2025-01-15 00:00:00,cliente23@email.com,Cliente23,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,refunded
#ORD-1237,2025-01-25 00:00:00,cliente41@email.com,Cliente41,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1237,2025-01-25 00:00:00,cliente41@email.com,Cliente41,Pack Calcetines x5,1,14.99,1.5,2.5,0.0,13.49,refunded
#ORD-1238,2025-03-12 00:00:00,cliente37@email.com,Cliente37,Gorra Trail Running,1,19.99,3.0,4.0,4.99,21.979999999999997,paid
#ORD-1238,2025-03-12 00:00:00,cliente37@email.com,Cliente37,Gorra Trail Running,1,19.99,0.0,4.0,3.99,23.979999999999997,paid
#ORD-1239,2025-04-13 00:00:00,cliente60@email.com,Cliente60,Guantes Running,1,16.99,2.55,3.0,0.0,14.44,paid
#ORD-1239,2025-04-13 00:00:00,cliente60@email.com,Cliente60,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1240,2025-03-05 00:00:00,carlos.lópez@gmail.com,Carlos López,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1240,2025-03-05 00:00:00,carlos.lópez@gmail.com,Carlos López,Pack Calcetines x5,2,14.99,1.5,2.5,0.0,26.98,paid
#ORD-1241,2025-02-06 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Pack Calcetines x5,2,14.99,0.0,2.5,4.99,34.97,paid
#ORD-1242,2025-02-14 00:00:00,cliente65@email.com,Cliente65,Pantalón Corto Sport,1,34.99,5.25,6.5,0.0,29.74,refunded
#ORD-1243,2025-02-25 00:00:00,cristina.molina@gmail.com,Cristina Molina,Botella Térmica 750ml,2,24.99,0.0,9.0,4.99,54.97,paid
#ORD-1244,2025-01-21 00:00:00,cliente41@email.com,Cliente41,Botella Térmica 750ml,1,24.99,0.0,9.0,0.0,24.99,paid
#ORD-1244,2025-01-21 00:00:00,cliente41@email.com,Cliente41,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,refunded
#ORD-1245,2025-01-30 00:00:00,cliente53@email.com,Cliente53,Gorra Trail Running,1,19.99,2.0,4.0,3.99,21.979999999999997,refunded
#ORD-1246,2025-04-14 00:00:00,cliente34@email.com,Cliente34,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,paid
#ORD-1247,2025-03-15 00:00:00,cliente42@email.com,Cliente42,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,4.99,34.98,paid
#ORD-1248,2025-01-16 00:00:00,cliente34@email.com,Cliente34,Zapatillas Running X1,2,49.99,5.0,8.5,0.0,89.98,paid
#ORD-1249,2025-01-15 00:00:00,cliente60@email.com,Cliente60,Mochila Trail 30L,1,59.99,0.0,12.0,0.0,59.99,paid
#ORD-1250,2025-03-03 00:00:00,cristina.molina@gmail.com,Cristina Molina,Pantalón Corto Sport,2,34.99,0.0,6.5,3.99,73.97,paid
#ORD-1251,2025-01-26 00:00:00,maría.martínez@gmail.com,María Martínez,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1252,2025-03-24 00:00:00,roberto.vega@gmail.com,Roberto Vega,Guantes Running,1,16.99,0.0,3.0,4.99,21.979999999999997,refunded
#ORD-1253,2025-02-20 00:00:00,cliente49@email.com,Cliente49,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,paid
#ORD-1253,2025-02-20 00:00:00,cliente49@email.com,Cliente49,Botella Térmica 750ml,2,24.99,2.5,9.0,0.0,44.98,paid
#ORD-1253,2025-02-20 00:00:00,cliente49@email.com,Cliente49,Pack Calcetines x5,2,14.99,1.5,2.5,4.99,31.97,refunded
#ORD-1254,2025-02-15 00:00:00,miguel.torres@gmail.com,Miguel Torres,Botella Térmica 750ml,2,24.99,0.0,9.0,4.99,54.97,paid
#ORD-1255,2025-01-23 00:00:00,cliente68@email.com,Cliente68,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,refunded
#ORD-1256,2025-02-02 00:00:00,cliente45@email.com,Cliente45,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1256,2025-02-02 00:00:00,cliente45@email.com,Cliente45,Gorra Trail Running,1,19.99,0.0,4.0,3.99,23.979999999999997,paid
#ORD-1256,2025-02-02 00:00:00,cliente45@email.com,Cliente45,Guantes Running,2,16.99,2.55,3.0,0.0,28.88,paid
#ORD-1257,2025-03-03 00:00:00,carmen.romero@gmail.com,Carmen Romero,Pack Calcetines x5,2,14.99,2.25,2.5,0.0,25.48,paid
#ORD-1258,2025-04-04 00:00:00,cliente50@email.com,Cliente50,Mochila Trail 30L,1,59.99,0.0,12.0,3.99,63.980000000000004,paid
#ORD-1258,2025-04-04 00:00:00,cliente50@email.com,Cliente50,Zapatillas Running X1,2,49.99,7.5,8.5,0.0,84.98,paid
#ORD-1259,2025-01-17 00:00:00,cliente64@email.com,Cliente64,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1259,2025-01-17 00:00:00,cliente64@email.com,Cliente64,Zapatillas Running X1,1,49.99,7.5,8.5,0.0,42.49,paid
#ORD-1259,2025-01-17 00:00:00,cliente64@email.com,Cliente64,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1260,2025-02-03 00:00:00,cliente44@email.com,Cliente44,Mochila Trail 30L,2,59.99,0.0,12.0,0.0,119.98,paid
#ORD-1260,2025-02-03 00:00:00,cliente44@email.com,Cliente44,Mochila Trail 30L,1,59.99,9.0,12.0,3.99,54.980000000000004,paid
#ORD-1260,2025-02-03 00:00:00,cliente44@email.com,Cliente44,Gorra Trail Running,2,19.99,3.0,4.0,0.0,33.98,paid
#ORD-1261,2025-02-07 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,paid
#ORD-1262,2025-03-09 00:00:00,cliente29@email.com,Cliente29,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,paid
#ORD-1262,2025-03-09 00:00:00,cliente29@email.com,Cliente29,Mochila Trail 30L,1,59.99,9.0,12.0,4.99,55.980000000000004,paid
#ORD-1262,2025-03-09 00:00:00,cliente29@email.com,Cliente29,Mochila Trail 30L,2,59.99,9.0,12.0,0.0,101.98,paid
#ORD-1263,2025-02-16 00:00:00,cliente64@email.com,Cliente64,Gorra Trail Running,1,19.99,0.0,4.0,3.99,23.979999999999997,paid
#ORD-1264,2025-03-21 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,paid
#ORD-1264,2025-03-21 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,paid
#ORD-1264,2025-03-21 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Zapatillas Running X1,1,49.99,5.0,8.5,4.99,49.980000000000004,refunded
#ORD-1265,2025-03-30 00:00:00,cliente22@email.com,Cliente22,Guantes Running,2,16.99,0.0,3.0,4.99,38.97,paid
#ORD-1265,2025-03-30 00:00:00,cliente22@email.com,Cliente22,Guantes Running,1,16.99,0.0,3.0,4.99,21.979999999999997,paid
#ORD-1266,2025-03-27 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1266,2025-03-27 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Gorra Trail Running,1,19.99,2.0,4.0,0.0,17.99,paid
#ORD-1267,2025-02-19 00:00:00,cliente71@email.com,Cliente71,Gorra Trail Running,2,19.99,0.0,4.0,4.99,44.97,paid
#ORD-1268,2025-02-21 00:00:00,cliente56@email.com,Cliente56,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1269,2025-04-08 00:00:00,cliente53@email.com,Cliente53,Botella Térmica 750ml,2,24.99,0.0,9.0,0.0,49.98,paid
#ORD-1269,2025-04-08 00:00:00,cliente53@email.com,Cliente53,Zapatillas Running X1,2,49.99,7.5,8.5,4.99,89.97,paid
#ORD-1269,2025-04-08 00:00:00,cliente53@email.com,Cliente53,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1270,2025-04-13 00:00:00,cliente38@email.com,Cliente38,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1270,2025-04-13 00:00:00,cliente38@email.com,Cliente38,Mochila Trail 30L,2,59.99,0.0,12.0,4.99,124.97,paid
#ORD-1270,2025-04-13 00:00:00,cliente38@email.com,Cliente38,Botella Térmica 750ml,2,24.99,2.5,9.0,4.99,49.97,paid
#ORD-1271,2025-02-08 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Pantalón Corto Sport,1,34.99,0.0,6.5,4.99,39.980000000000004,paid
#ORD-1271,2025-02-08 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Mochila Trail 30L,2,59.99,0.0,12.0,3.99,123.97,refunded
#ORD-1271,2025-02-08 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Guantes Running,2,16.99,0.0,3.0,3.99,37.97,paid
#ORD-1272,2025-02-01 00:00:00,antonio.ramos@gmail.com,Antonio Ramos,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,4.99,34.98,paid
#ORD-1272,2025-02-01 00:00:00,antonio.ramos@gmail.com,Antonio Ramos,Zapatillas Running X1,2,49.99,7.5,8.5,4.99,89.97,refunded
#ORD-1272,2025-02-01 00:00:00,antonio.ramos@gmail.com,Antonio Ramos,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,refunded
#ORD-1273,2025-04-06 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Mochila Trail 30L,1,59.99,6.0,12.0,0.0,53.99,paid
#ORD-1273,2025-04-06 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Pack Calcetines x5,1,14.99,0.0,2.5,0.0,14.99,refunded
#ORD-1273,2025-04-06 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1274,2025-03-21 00:00:00,sofía.ruiz@gmail.com,Sofía Ruiz,Pantalón Corto Sport,2,34.99,5.25,6.5,3.99,63.47,paid
#ORD-1275,2025-03-09 00:00:00,cliente67@email.com,Cliente67,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1275,2025-03-09 00:00:00,cliente67@email.com,Cliente67,Mochila Trail 30L,1,59.99,0.0,12.0,0.0,59.99,paid
#ORD-1276,2025-02-18 00:00:00,cliente69@email.com,Cliente69,Pantalón Corto Sport,2,34.99,3.5,6.5,4.99,67.97,refunded
#ORD-1276,2025-02-18 00:00:00,cliente69@email.com,Cliente69,Zapatillas Running X1,1,49.99,0.0,8.5,4.99,54.980000000000004,paid
#ORD-1277,2025-04-04 00:00:00,cliente52@email.com,Cliente52,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1278,2025-03-16 00:00:00,cliente35@email.com,Cliente35,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,paid
#ORD-1278,2025-03-16 00:00:00,cliente35@email.com,Cliente35,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1279,2025-02-24 00:00:00,cliente57@email.com,Cliente57,Botella Térmica 750ml,2,24.99,3.75,9.0,0.0,42.48,paid
#ORD-1279,2025-02-24 00:00:00,cliente57@email.com,Cliente57,Guantes Running,1,16.99,1.7,3.0,4.99,20.28,paid
#ORD-1280,2025-02-16 00:00:00,miguel.torres@gmail.com,Miguel Torres,Mochila Trail 30L,1,59.99,0.0,12.0,4.99,64.98,paid
#ORD-1280,2025-02-16 00:00:00,miguel.torres@gmail.com,Miguel Torres,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
